id,text,HS,TR,AG,caps,sntmt,nohs
2226,user user user well nobody seem anything people stand people take anything immigrant give free pass people elite control i,1,0,1,0.0178571428571428,0.82935513851392,0.0
2227,trump workable immigration solution detain prosecute promptly remove any one cross border yes indeed i,1,0,1,0.0,0.6581085215464468,0.0
2229,paris like tent refugee bring porque bois de cologne close place life rich people france avenue loch rich make big wall around property,1,0,0,0.0,0.8847156846726578,0.0
2230,never doubt founder see writing wall revolt british uk support muslim global caliphate christian refugee welcome,1,0,0,0.0714285714285714,0.7787584074684791,0.0
2231,user eu end art able stop immigration country able protect border country sou vera nity also make problem economic include overpopulation protectionist,1,0,0,0.0,0.1346906041506976,0.0
2238,whether sexual abuse immigrant child abuse various form abolish ice become easy easy easy sell politically independent voter base atrocity central test democrat numbe your nd,1,0,1,0.0,0.3731822323490291,0.0
2240,require adult enter illegally criminally prosecute change mean family apprehend border child stay parent await trial kid allow immigration detention center num num,1,0,1,0.0,0.2117641181416218,0.0
2246,polish smoke bac host poland decision take immigrant via user must let get rid filth,1,0,1,0.25,0.4985457879621133,0.0
2248,legal immigrant face legal problem voting they actually think right vote year refuse become citizen commit nation expect respect that never happen build wall,1,0,1,0.0,0.2743456051036735,0.0
2249,people you ur friend true user supporter hate people color hispanic immigrant woman,1,0,1,0.0,0.4275398700628624,0.0
2250,user big fat zero booker dog catcher num make america great trump num build wall,1,0,1,0.0,0.8119045315725786,0.0
2251,user answer thing get back start notice them aging immigration is so really normal okay okay go back num time let diversity,1,0,0,0.0178571428571428,0.1341891499282453,0.0
2252,look pat buchanan put ideology western suicide wrong challenge influx outside europe yep usa march national suicide third world immigrant never assimilate,1,0,0,0.0,0.25428743620558,0.0
2254,user user user user user user user user user user user user user user user user user user user user,1,0,1,0.0,0.4985457879621133,0.0
2255,refugee allow stay india zee num kalai go back you ur home,1,0,0,0.0357142857142857,0.4985457879621133,0.0
2263,follow previously follow trump train make america great make america great walk away the taiwan t wall,1,0,0,0.0357142857142857,0.90341992717013,0.0
2265,user user madness must end horrible hard border patrol work hard believe user build wall people gnu mug save child take word look,1,0,1,0.0357142857142857,0.1579580800724861,0.0
2266,couple fury jury pay illegal immigrant fine jewelry theft conviction,1,1,1,0.0,0.1184936327654871,0.0
2271,three street berlin shut fight migrant turn area battlefield,1,0,1,0.0,0.3174205228123292,0.0
2272,illegal immigrant got to go home feel kashmiri bandit feel exile country due terrorism kashmiri muslim dint shed tear shut arc assay,1,0,1,0.0178571428571428,0.0732624619002864,0.0
2280,taxpayer igo one place cost numb nut million last year ice fly illegal immigrant child,1,0,0,0.0,0.2190352043671807,0.0
2281,sweden need clean house care people say think getting destroy show tolerance send back,1,0,0,0.0,0.7853274577826047,0.0
2284,illegal immigration hurt black american user user care black american put illegal first tell demo cut hell user black twitter wake america black num trump walk away via user,1,0,0,0.0357142857142857,0.027680273079369,0.0
2286,user aid illegal federal immigration law felon num year prison help send back instead burden taxpayer central america dump ground kid homeless kid need help i,1,0,1,0.0178571428571428,0.6521412162992641,0.0
2288,obviously care nothing hate many refugee teach prophet towards i,1,0,1,0.0,0.8586902105273816,0.0
2290,could tell democrat idiot cortez immigration right open border illegal illegal trump make america great vote red thurs they thought via user via user,1,0,0,0.0535714285714285,0.0800822393256381,0.0
2291,user wonderful save usa refugee middle wall electric voltage band,1,0,1,0.0,0.8919366254759715,0.0
2293,stop allow illegal dump kid border like roadkill make take kid burden taxpayer medicaid education food stamp kid get trump vote red user immigration,1,0,1,0.0178571428571428,0.1574566258500337,0.0
2294,user get go time need people touch reality back user look destroy great country make america great trump drain swamp drain deep state trump t us build wall,1,1,1,0.0178571428571428,0.950406187813914,0.0
2298,lazy gunther denmark i police officer attack migrant family include mom headscarf person recording consider situation funny laugh end police officer hospital i head wound diversity strength,1,0,1,0.0,0.8114532227723714,0.0
2302,police car light fire police car light spain become migrant hotspot border wall storm socialist government police car light fire police car light fire liberal ruin everything fire socialism suck fire deport mall fire refugee welcome fire economic illegal refugee must go back via user,1,0,0,0.1964285714285714,0.1447196885997444,0.0
2303,muslim refugee go muslim country want keep sharia culture sharia place western world free speech time user,1,0,0,0.0,0.6690402235959079,0.0
2307,user user user say sir stop invasion,1,0,0,0.0,0.4985457879621133,0.0
2313,funny guy austria able stop immigration refugee austria welfare italian hungary strict bring refugee home concentrate camp europe know destroy much refugee enter territory,1,0,0,0.0,0.573814066752209,0.0
2314,deport mall home country historical culture africa migrant appreciate african culture know user user user user user user,1,0,1,0.0,0.7000802399657075,0.0
2316,last refuge fantastic collection report business model profit illegal immigration uni party rob blind end chain migration cot icot pane tin on,1,0,1,0.0,0.7193862275301224,0.0
2319,user user omg enough immigration moratorium tucker tucker carlson tonight,1,0,0,0.0178571428571428,0.4985457879621133,0.0
2321,nothing user con illegal immigrant slovenian skinhead nazi i back home user lady ass falsify paper enter work tourist visa lie education degree architecture fluent num language einstein visa,1,1,1,0.0535714285714285,0.0404172103296583,0.0
2322,amusing hell france germany insist wonderful refugee demand hungary poland take ten thousand boon europe would ever want giveaway hypocrisy refugee welcome go back,1,0,1,0.0,0.253434964027411,0.0
2327,lagerfeld fashion designer say hate merken um mio refugee find place germany antiseptic muslim hate jew crime merk ed learn holocaust,1,0,0,0.0,0.0583191260712067,0.0
2331,would amusing empower enemy libro buck little brown people who course majority country white genocide stop invasion,1,0,0,0.0178571428571428,0.7311704017577524,0.0
2333,user care illegal break immigration law abuse kid make thunderous trip send coyote numb illegal welfare central america welfare state red heni trump make america great build wall,1,0,1,0.0178571428571428,0.6788185809337284,0.0
2338,user kike refugee oversee entire process anyone touch wrong ballot immediately meet loud oy vey,1,0,1,0.0357142857142857,0.4985457879621133,0.0
2341,ugly traitor go jail pass go user user build wall lock theta,1,1,1,0.0178571428571428,0.1346906041506976,0.0
2343,long eu troll rescue refugee middleman never get soli the rity citizen goverment,1,0,1,0.0,0.6702938591520387,0.0
2349,always complain american kill gun illegal immigrant abortion pouting face,1,0,0,0.0,0.5482900468293851,0.0
2350,mums num refugee stupid bitches num self destruction,1,0,1,0.0,0.4985457879621133,0.5
2355,australia reject migrant head you ur american city via user usa dumping ground,1,0,1,0.0,0.128974026014741,0.0
2356,rome house clear police refugee look nice riot mission,1,0,1,0.0,0.485608269022843,0.0
2358,utter hypocrisy stupidity illegal immigrant parent child separation debate leftist do slow trump mean i,1,0,1,0.0,0.1184936327654871,0.0
2359,user fair i immigration estimate numb nut million illegal cost include welfare collect anchor baby vote red gunther fun trump make america great deport mall cut welfare man the tory e,1,0,0,0.0357142857142857,0.8916858983647453,0.0
2360,trudeau immigration solution put illegal hotel via user trudeau hi bo put homeless family hotel start cater illegal immigrant refugee homeless veteran,1,0,1,0.0,0.6960686061860888,0.0
2364,illegal constitutional right per scout therefore right free education taxpayer backstop reward illegal deport mall trump mag a vote red gunther morning via user,1,0,0,0.0357142857142857,0.777454626490103,0.0
2369,user user hopefully find future refugee hear come usa,1,0,0,0.0,0.7000802399657075,0.0
2370,num illegal alien arrest previously arrest convict variety offense include aggravate criminal sexual contact aggravate assault dui battery theft burglary possession weapon forgery stop invasion,1,0,1,0.0178571428571428,0.0065189048918803,0.0
2371,user user one way illegal refugee go home quick,1,0,1,0.0,0.4985457879621133,0.0
2372,num refugee get job germany the rest stay social welfare cost germany num madi year nothing,1,0,0,0.0,0.4985457879621133,0.0
2373,deport mall send asylum seeker back originate country italy migrant feel welcome culturally country birthplace user user user user,1,0,0,0.0,0.7769030268454056,0.0
2374,illegal want separate child border easily prevent illegally cross order anyone expect reward commit crime deport mall build wal theta trump,1,0,0,0.0178571428571428,0.5086250178334053,0.0
2378,mexico cana the only native bear citizen allow vote election exclude naturalize citizens us are tweet resist thurs they thought trump know help build wall theatre five,1,0,1,0.2857142857142857,0.5989870687193164,0.0
2379,user user user needs top please investigate end illegal immigration end voter fraud end illegal voting stop funding vote red out vote republic annulment anc try city build wall,1,0,0,0.0178571428571428,0.0350015047271731,0.0
2380,hungary new law target muslim migrant preserve christian culture europe free speech time user,1,0,1,0.0,0.7545883139462766,0.0
2383,addition vast problem come across open border num rarely mention drug resistant disease superbug exotic disease american resistance house gop user user user user user build wall build wall,1,0,0,0.0357142857142857,0.2970113359585191,0.0
2385,user user num way around vote red make america great make america great build wall theta,1,0,0,0.0357142857142857,0.8940427332102714,0.0
2386,user i care even cook illegal breakfast deport mall build wall illegal alien theta make america great trump num,1,0,1,0.0178571428571428,0.2401965725546693,0.0
2387,opioid crisis begin border drug smuggler human smugglers top invasion mitch oconnell user useless build wall deport mall amnesty ever,1,0,1,0.0,0.0286831815242736,0.0
2389,top eu commissioner call deport illegal immigrant back come europe handle any more free speech time user,1,0,0,0.0,0.5627319284360124,0.0
2392,user kind funny really space alien illegal need wall roof i think country go totally nuts god bless user strength courage build wall block democrats i,1,0,1,0.0,0.8838130670722437,0.0
2394,need i need i require enrich life stop invasion exit so deu surrender,1,0,1,0.0,0.2344298489964675,0.0
2395,president user user fully expect receive taxpayer money build wall immediately causer guy know serious find vote go make america great agente,1,0,1,0.1607142857142857,0.8767425625356657,0.0
2397,ve get see believe european suicide germany i refugee welcome migration jihad,1,0,1,0.0,0.1026978247582385,0.0
2398,user user illegal migrant must i deport without remorse pity till still india must deny privilege facility make available num countryman plus movement whereabouts must ii,1,0,1,0.0,0.1979741270241825,0.0
2399,get rid user vote red build wall pacific ocean gulf mexico theta amnesty deport illegal family proud american make america great make america great make america great,1,0,1,0.0357142857142857,0.95918163670683,0.0
2401,illegal alien utah deport rape num year old girl thousand time police say,1,1,1,0.0,0.0732624619002864,0.0
2404,seven texas mall robbery suspect mexico country illegally stop invasion,1,0,0,0.0,0.2190352043671807,0.0
2406,animal remove country immediately theta build wall,1,0,0,0.0357142857142857,0.2616588132756293,0.0
2407,one many dumb deal country regard immigration,1,0,1,0.0,0.24250326197795,0.0
2408,num straight minute illegal alien cross arizona ranch make polio great build wall deport mall amnesty theta democrat thunderous,1,0,1,0.0,0.185187044351648,0.0
2411,user user user user i want death i want grandchild rightful place become government a lot many space illegal fair spring america first,1,0,1,0.0357142857142857,0.3042322767618327,0.0
2414,user look like one run britain city control thank eu migration often picture modern uk,1,0,0,0.0,0.7698826677310728,0.0
2415,eu migrant go home stay home,1,0,0,0.0,0.4985457879621133,0.0
2418,build wall like army man come thru usa look like new camouflage clothe drug come user user,1,0,0,0.0,0.8232875424222466,0.0
2422,must read important media political falsehood immigration propagate image immigrant crime he cause uterus e amnesty end chain migration end illegal birthright citizenship keep american safe keep american safe,1,0,1,0.0714285714285714,0.0555611278477189,0.0
2424,illegal alien murder man north carolina capture via user build wall keep american safe theta deport mall death penalty,1,0,1,0.0,0.0260254741452762,0.0
2427,numb foreign national federal prison illegal alien secure borders top invasion,1,0,0,0.0,0.2344298489964675,0.0
2429,immigration make america great,1,0,0,0.0,0.2430047162004024,0.0
2432,user user user user user user user user user user user user user user user user user please follow back turn,1,0,1,0.0,0.6581085215464468,0.0
2437,user user user say israel could describe racist state much like state include britain windrush may migrant go home could special case racism palestinian i,1,0,1,0.0,0.1340387136615096,0.0
2439,user hear november stop open border madness deport mall,1,0,1,0.0,0.1681877462105137,0.0
2441,build call us build wall build wall,1,0,0,0.0535714285714285,0.4985457879621133,0.0
2442,absurdity swede overwhelmingly vote democracy freedom human right nectar refugee welfare i movei willing fund num local roach ing fuge e fuck never return i hope swedish form fund i grand undertaking,1,0,1,0.0,0.7173302652180679,0.0
2444,user logical evil anti immigrant,1,0,0,0.0,0.4985457879621133,0.0
2445,user user user oh sure thing ralph tell exactly many refugee code country shopper deport user,1,0,0,0.0,0.6581085215464468,0.0
2446,user please insist wall funding please let speaker house senate leader talk wait election funding election deal lame duck congress build wall i,1,0,1,0.0,0.6346404639356775,0.0
2447,we send back illegal immigrant bangladesh tough ahead tolerate illegal immigrant bengal statement west bengali,1,0,0,0.0,0.0837930005717855,0.0
2454,user wall must high stop illegal immigration,1,0,0,0.0,0.1355430763288666,0.0
2458,pretty sure money save theme illegal compensate budget i build wall,1,0,0,0.0,0.8119045315725786,0.0
2459,need watch southern border traditional illegal immigrant grow threat i,1,0,1,0.0,0.1450205611332158,0.0
2460,user would awful suffer fate piece publicly fund global i start remembrance wall refugee invader liverpool,1,0,1,0.0,0.4068799560978261,0.0
2461,user user user user user user look like could hussein cousin handle buy internet bill right leave walk away reinstate robyn grit jim northen num speaker numb de fund chain deportation bu,1,0,1,0.0178571428571428,0.6796710531118973,0.0
2465,eu leader upset italy close door cultural enrichment muslim migrant bring via user enrichment up there,1,0,0,0.0178571428571428,0.3070905658298111,0.0
2466,num image believe exist googlemap in on election num corrupt government google cia child sex trafficking make america great build wall people evil theta great awakening,1,0,1,0.0357142857142857,0.6900010100944155,0.0
2470,illegal alien heroin dealer charge num time num year via user anyone explain i build wall amnesty end chain migration ban sanctuary cities enforce law num code up this felon never free,1,0,1,0.0178571428571428,0.0237689301442408,0.0
2471,send back you ur child want peacefull life without rapist every corner forza italian african,1,0,1,0.0,0.8252432138898107,0.0
2472,user please visit to the help build waller tweet,1,0,0,0.0178571428571428,0.8056363537919244,0.0
2473,germany refugee vote fun separate election place learn vote course vote nothing reality may be,1,0,0,0.0,0.7545883139462766,0.0
2475,spain social democrat borrell merkel save honor europe open borderland want germany spain take migrants the russian german girl kill illegal tunisian surely think face vomit e organize crime num pentagram pile of poo,1,0,1,0.0,0.4726707500835727,0.0
2477,multi billion dollar criminal network fuel inadequate refugee policy expert say i,1,0,0,0.0,0.2970113359585191,0.0
2478,user time leave uk commonwealth europe would end immigration people want refugee enough enough,1,0,0,0.0,0.4442382956705252,0.0
2479,numb nut foreigner wait come foolish germany stay familiy welfare numb nut make paper goverment num allow come say law germany destroy kind refugee goverment less,1,0,1,0.0,0.1733025792795276,0.0
2483,user increase gun ownership lead overall decrease homicide increase in tolerance towards people smuggler drug cartel member people cheat system essentially flip bird legal immigrant wait,1,0,0,0.0,0.1602146240735216,0.0
2486,nonsense want muslim ban people country allow without proper vetting really scary imagine sharia land diversity end chain migration,1,0,1,0.0,0.0449804437539746,0.0
2489,murder illegal immigrant,1,1,0,0.0,0.0772239502576599,0.0
2493,germany hold migrant detention centre austria border,1,0,0,0.0,0.3174205228123292,0.0
2496,user user user user user user well take august recess illegal alien release amnesty num theta build wall zero tolerance deport mall deport mall swamp drain swamp user,1,0,0,0.0178571428571428,0.2515294379820921,0.0
2498,user user sanctuary city law please shut arrest prosecute criminal governor mayors usa american america constitution end sanctuary city theta make america great make america great congress user user,1,0,0,0.0357142857142857,0.8543777042142915,0.0
2500,unless happen one thousand white girl rape muslim grooming gang place rotterdam touch thence realise immigration affect white working class people britain,1,0,0,0.0,0.1299267890374005,0.0
2502,user come back really easy refugee syria nobody need eater,1,0,1,0.0,0.2985658440481213,0.0
2508,user patriot unite gentleman need fact may be change mind build wall obama stop the on thing know let immigrant bill clinton you ur research parent jeopardize the i,1,0,1,0.0,0.3501153381162216,0.0
2509,user user user user crime must attract severe punishment say min jail term nu my if illegal migrant force leave country immediately,1,0,0,0.0,0.2047437590272891,0.0
2510,i guess recourse deport russia i sure nice immigrant family fill home go,1,0,0,0.0,0.8119045315725786,0.0
2511,let libyan manchester bomber rot country many mass murderer royal navy import britain many terrorist ngo rescue international water refugee welcome,1,0,1,0.0178571428571428,0.0675458837643297,0.0
2513,backhand index pointing right num total num migrant cross med italy num never request asylum vanish italian refer clandestine iv num report refer hogwash italy must stop whine abt relocation start deport europe visegrad help deport,1,0,1,0.0178571428571428,0.4470464393162583,0.0
2514,close border illegal immigrant might already late want go zone europe we want freeloader mosques we want sharia law burqa city street,1,0,0,0.0,0.254086854516599,0.0
2515,immigration system generous nothing noble easy come right way oh fuck asylum legal immigration,1,0,1,0.0178571428571428,0.0434259356643724,0.0
2516,user num illegal alien million wi people rob maim kill citizen take job fleece taxpayers vote red user user user user america americans legal vet immigration only boycott vice la,1,0,1,0.0178571428571428,0.0772239502576599,0.0
2518,user kindly ask patriot call rep tell fund wall build wall angel family deplorable i ice usa vet make america great make america great america first trump train numb order win big league liberalism mental disorder trump,1,0,1,0.3035714285714285,0.9650987965317674,0.0
2520,migrant terrorist nation enter texas via mexico week via user build wall,1,0,1,0.0,0.139905728064202,0.0
2521,individual evidently hate america soil user user user user extreme vetting end visa lottery refugee amnesty theta end catch release build wall non representative democrats walk away,1,1,0,0.0178571428571428,0.04829004162216,0.0
2522,remove sanctuary city remove call judge remove call may our rs remove call governor remove call illegal call legal undocumented stil little legal user user build wall,1,0,1,0.0714285714285714,0.5627319284360124,0.0
2525,cory booker lose sauce bill maker want fail economy num gang criminal immigrant mexican drug support you ur lifestyle security safety illegal criminal open border loser another je obama user user user,1,0,1,0.0178571428571428,0.0227660216993361,0.0
2528,anyone know build wallet meet tere get start flood reach un make america great num vote republican you ur communist baby killing snowflake,1,0,1,0.0178571428571428,0.2871828331984533,0.0
2529,syrian refugee want sue germany delay go head say would give asylum anyway ungrateful sad,1,0,0,0.0,0.2871828331984533,0.0
2531,shame see user qualify tournament include help immigrant i even imagine num african white represent india i cheer user brother play guinea national team plain crazy,1,0,0,0.0178571428571428,0.7091064159698495,0.0
2533,user get episcopalian church row cop collect food clothe money islamic refugee doh,1,0,1,0.0178571428571428,0.4985457879621133,0.0
2537,leise jihadist be the twee wake langer vast is sturk moroccan islam border close refugee welcome europe eu merk e cabinet rutten um king alexander country verlander say stay black animal suffering fuck sylvan,1,0,1,0.1964285714285714,0.0131882460504964,0.0
2541,user refugee must send back home without consequence,1,0,1,0.0,0.4985457879621133,0.0
2542,vote num build wall limited immigration would hurt american worker vote terrorist could walk across southern border user strong immigration rule vote num make america great make america great again num make america great again num thank jim stand u,1,0,1,0.2678571428571428,0.966502868354634,0.0
2543,finland president say illegal immigrant exploit europe border close free speech time user,1,0,0,0.0,0.2508775474929041,0.0
2549,new plan pre trump steven miller work become law assure illegal immigrant think twice bum crossing border government assistance go difficult get look like free organization church want support,1,0,0,0.0,0.799568757700251,0.0
2551,europe panic migration terrorism big opportunity africa,1,0,0,0.0,0.1340387136615096,0.0
2558,walk away criminal hate nation user user build wall lock theta,1,0,1,0.0,0.0571657813595664,0.0
2559,user user hey user user user people still insist wall end theta end illegal immigration stop low wage program support e verify,1,0,0,0.0178571428571428,0.1481295773124203,0.0
2560,watch germany embrace sharia allow refugee marry child free speech time user,1,0,1,0.0,0.8179219822420066,0.0
2561,user farmer must unite start massive protest marche canberra sector community join australian first migrant first country first also march gather around biased mom premise,1,0,1,0.0178571428571428,0.2595025601190843,0.0
2567,norway migrant quality quantity i base idea welfare state limit resource num immigration must limit,1,0,0,0.0357142857142857,0.3850666974211494,0.0
2568,germany gay refugee get special invitation housing together,1,0,1,0.0,0.7000802399657075,0.0
2575,user user user user dumb fuck single illegal vote guy build wall,1,0,1,0.0,0.377895902040081,0.0
2577,potus num trump illegal numb nut million noncitizens illegal alien murder mollie tib bet build wal little legal alien the cade port mall drain swamp voter ii ice illegal immigration make america great again make america great make america great again kate will find wall angel family,1,0,1,0.125,0.9614381807078656,0.0
2579,user user yup i want to ny paul song big bad trump rally texas ited cruz sharp mean fair legal mind senator gop october make yur reservation spot plane ticket num num seat,1,0,1,0.5357142857142857,0.2970113359585191,0.0
2583,one see violent migrant rampage spain border guard take great risk protect european need full support vile smear open border agitator user engage campaign unjustly slander guard slovenian visegrad,1,0,1,0.0,0.8709256935552186,0.0
2585,user shock statistic numb new european crime commit migrant muslim migrant tear europe apart physically politically num easy come easy go white people,1,0,1,0.0178571428571428,0.6672851338173247,0.0
2586,user user coward stand behind user american want wall immigration reform want illegal immigrant go home american sick politician care country citizen american citizen help,1,0,0,0.0,0.2350315940634103,0.0
2589,front ship ngo ship criminal element transport refugee africa europe good buisness goverment europe able ban refugee territory,1,0,0,0.0178571428571428,0.185187044351648,0.0
2592,user user yes military protect clearly politician wo vote build wall walk away,1,0,1,0.0178571428571428,0.9105907225511984,0.0
2598,trump proposal would limit citizenship legal immigrant welfare good abt time numb immigrant come never get welfare welfare mean permanent mean income,1,0,1,0.0,0.5627319284360124,0.0
2599,user user user invade build wall build wall shut door border mexico,1,0,1,0.1428571428571428,0.4985457879621133,0.0
2600,sharia germany syrian muslim refugee be head wife obey free speech time user,1,0,0,0.0,0.2968107542695382,0.0
2602,lose britain lose immigrant criminals britain num record knife crime rates train deplete blood supply,1,0,0,0.0178571428571428,0.0556614186922094,0.0
2603,ancestor call migrant invader,1,0,0,0.0,0.4985457879621133,0.0
2605,must end build wall user,1,0,1,0.0,0.4985457879621133,0.0
2616,refugee country get money initially give learn system,1,0,0,0.0,0.4985457879621133,0.0
2620,user may be get wall wonderful stop refugee south,1,0,0,0.0,0.6796710531118973,0.0
2621,illegal alien history child sexual assault rape another child user user need put stop build wall amnesty ever theta deport mall keep american safeword you ur job,1,1,1,0.1785714285714285,0.0212616590319791,0.0
2622,one hope burrell idiot spain come sense soon dae want african basket deplorable europe need want afford sustain riffraff africa send us migrant islam,1,0,0,0.0,0.3917861840020107,0.0
2626,give woman choice able walk street safe knowledge rape murder courtesy you ur control immigration ve create monster monster may must go user,1,0,1,0.0357142857142857,0.9120950852185554,0.0
2628,would it rump anything yes anything keep country free support vet fight radical islamic terrorism would trump much america make america great again t not the xfactor build wall,1,0,0,0.1071428571428571,0.8570354115932889,0.0
2629,user immigration expert trudeau lose track ten thousand syrian refugee white people human right diversity mean chase last white person enough,1,0,0,0.0178571428571428,0.3389830543777797,0.0
2632,ice raid hit num business northern california stop invasion the rice man cometh deport action equal public safety,1,0,1,0.0,0.5753184294195661,0.0
2635,user time give hunting license border home make year round open season invade force free gun ammo willing defend border build wall build wall,1,0,1,0.0,0.6771136365773904,0.0
2639,user way tough choose lie deceitful corrupt loser represent dem gop list long disgusting embarrass pay lie loser large salary corrupt democracy make america great make america great potus,1,0,0,0.0535714285714285,0.0297362353914236,0.0
2641,trump america anti immigrant sex worker trans pal unsafe aid num hiv powershift aidnumusaaidnumaidnum,1,1,0,0.0357142857142857,0.3182729949904982,0.0
2644,build wall end chain migration call tweet email you ur representative to the say willing support government shutdown whatever take secure borders let elitist ring know charge,1,0,0,0.1428571428571428,0.8858188839620531,0.0
2646,another perpetrator middle east coptic christian real victim political islamist thunderous refugee flee scene crime far leave welcome britain open arm,1,0,0,0.0,0.0696519914986296,0.0
2647,num home num square mile burn due wildfire allegedly start illegal alien trump make america great deport mall vote red via user,1,0,0,0.0178571428571428,0.5627319284360124,0.0
2651,african migrant abuse four boy france say normal country kiss teenager genital,1,1,1,0.0,0.4343596474882142,0.0
2653,user may be stop illegal immigrant cross build wall,1,0,0,0.0178571428571428,0.1343395861949811,0.0
2657,dem object violent illegal alien deportation bill an your ne surprised make america great sanctuary brewster build wall theta,1,0,1,0.0178571428571428,0.2344298489964675,0.0
2663,user user atlanta hit rock bottom fool promote lawlessness illegal want turn atl name world city like chicago la well brainless idiot impeach bottom build wall,1,1,1,0.0535714285714285,0.4566242149650979,0.0
2665,understand california mind american greatness stop invasion unchecked progressive,1,0,0,0.0,0.3501153381162216,0.0
2667,if they motivation make america great build wall barack obama ca put wall around america wall keep threat like terrorism disease reality,1,0,0,0.0178571428571428,0.8465048729217899,0.0
2668,statue liberty user start mass deportation poll majority white black hispanic american need strict immigration enforcement happy num th trump make america great deport mall via user,1,0,1,0.0178571428571428,0.915404683086741,0.0
2672,austria local call deport migrant hundred muslim take street embrace hezbollah free speech time user,1,0,0,0.0,0.8399358226076642,0.0
2674,friend go home visit economic migrant,1,0,0,0.0,0.7375890158051422,0.0
2675,build walls op let i demand federal government secure america border welfare immigrant afford immigrate buy grocery pay rent user real voter ii,1,0,0,0.0178571428571428,0.3407381441563629,0.0
2681,read watch attach go youtube watch kill europe islam grow america expect similar issue grant allow large percentage refugee country per population i,1,0,1,0.0,0.2344298489964675,0.0
2683,insane truly charge i german government pay num week vacation refugee go home,1,0,0,0.0,0.5244208258406539,0.0
2684,user user user hispanic hard hit illegal immigration impact wage job community well african american walk away walk away,1,0,0,0.0,0.3174205228123292,0.0
2685,user get pity sturgeon help homeless sure but e refugees wop high rise glasgow,1,0,0,0.0,0.6156353489047339,0.0
2695,call refugee criminal in human monster plague humanity i war declaration welcome i fight i,1,0,1,0.0,0.0586199986046782,0.0
2699,user want bring people and the indifferent refugee terrorist come country banner party death country toronto toronto shoot e toronto strong,1,0,0,0.0,0.0991876452010722,0.0
2700,immigrant want change country come free stuff go hell home change you ur you ur country get free stuff benefit usa pay us citizen free work butt kid fellow citizen united states,1,0,1,0.6964285714285714,0.9427339382103932,0.0
2702,democrat party hypocrite say whatever get vote make america great the end chain migration end sanctuary cities deport mall deport illegal family together family belong together legally need go back,1,0,1,0.0535714285714285,0.7780563715570459,0.0
2703,user user betray you ur voter immigration american people usa reject theta amnesty dream act illegal immigration break constitutional law deport illegal theta immer,1,0,1,0.0178571428571428,0.3812054999082664,0.0
2705,connection immigration exam question bring impoverished people impoverished picture i ive see clearly show majority immigrant,1,0,1,0.0,0.7340286908257307,0.0
2707,deport back need steal taxpayer time kick user user build wall lock theta,1,0,1,0.0,0.1190452324101847,0.0
2709,user pre trump hurricane harvey man make keep you urw all build open border illegal migration,1,0,0,0.0,0.2190352043671807,0.0
2711,user forget stop try give credibility illegal immigrant anchor baby chain migration parent wear fing i really care trenchcoat border num degree weather irrelevant manic vel,1,0,0,0.0,0.0602747975387709,0.0
2718,american citizen victimize illegal alienate shocking finding new doj des report user theta amnesty sanctuary end chain migration deport mall honor you ur oath keep american safe keep american safe you ur job,1,0,1,0.0714285714285714,0.2052953586719867,0.0
2723,refugee welcome even though create reason via meddle intervention invasion occupation arming assist use bomb air support etc etc,1,0,1,0.0,0.6491826363867953,0.0
2724,another reason build wall,1,0,0,0.0,0.4985457879621133,0.0
2727,muslim refugee try be head policeman wa state hear white i,1,0,1,0.0178571428571428,0.4985457879621133,0.0
2728,user linear fool near get refugee sell crisp right get false application,1,1,0,0.0,0.2777053483941041,0.0
2729,open border prove wrong harmful native citizen even fatal every globalist false utopia prove wrong news statistic madness stop need close border close borders top invasion,1,0,1,0.0178571428571428,0.012034901338856,0.0
2730,user build wall green card theta chain migration lottery illegal send home get line is top invasion make america great one flag united states,1,0,1,0.0357142857142857,0.2777053483941041,0.0
2732,illegal driver illegal immigrant,1,0,0,0.0,0.0963795015553391,0.0
2733,ice arrest num ny immigration raid many criminal record iceman cometh stop invasion,1,0,1,0.0178571428571428,0.0885568156850827,0.0
2734,user let get proud deplorable trend please tweet gunther morning visit help build wall,1,0,0,0.0178571428571428,0.8627519897292455,0.0
2736,user bandit make refugee homeland never raise voice fight illegal migrant,1,0,0,0.0,0.1340387136615096,0.0
2739,user user absolutely theta amnesty sanctuary city deport illegal alien build wall make america great numb theta deport mall build wall obama gate stand ice pedo gate lock ban islam trump num user user,1,0,1,0.0714285714285714,0.0435262265088628,0.0
2742,if you coastguard leave two die migrant group claim,1,1,0,0.0,0.4985457879621133,0.0
2743,user cover transportation across southern border let go way build wall deport alien anchor baby theta dreamer citizenship chain migration nov lottery secure border,1,0,1,0.0714285714285714,0.0815364565707499,0.0
2744,democrats street march separated family people like jamie shaw separates on forever jamie shoot murder illegal alien separate family build wall make america great bar black gored,1,0,1,0.0357142857142857,0.3280513523283187,0.0
2748,facilitator concealment illegal alien grant driving license background check illegal determine pose national security threat vote red immigration trump make america great deport mall,1,0,1,0.0535714285714285,0.4470464393162583,0.0
2753,strict immigration law build wall make america great make america great proud american proud conservative truth power search truth vote deplorable drains wampwwgnumwwga build wall,1,0,1,0.0714285714285714,0.979991986938602,0.0
2759,trudeau defensive immigration awesome canadian awaken could mean end white obama north i,1,0,1,0.0178571428571428,0.5114833069013835,0.0
2760,gnu mug spy gate declassify docs top invasion,1,0,0,0.0357142857142857,0.3501153381162216,0.0
